# This file contains the data of all generations
# gen = 1
8.928602e-01	3.436051e+00	0.000000e+00
7.753033e-01	3.746969e+00	0.000000e+00
8.852641e-01	2.942146e+00	0.000000e+00
6.730316e-01	3.479676e+00	0.000000e+00
6.730316e-01	3.479676e+00	0.000000e+00
4.631372e-01	3.272163e+00	0.000000e+00
9.052586e-01	3.030879e+00	0.000000e+00
8.284867e-01	3.039491e+00	0.000000e+00
1.000000e+00	2.877726e+00	0.000000e+00
8.538050e-01	2.051575e+00	0.000000e+00
9.268157e-01	3.494094e+00	0.000000e+00
6.779626e-01	3.478673e+00	0.000000e+00
8.286628e-01	2.760294e+00	0.000000e+00
9.041422e-01	3.096810e+00	0.000000e+00
9.041422e-01	3.096810e+00	0.000000e+00
8.538050e-01	2.051575e+00	0.000000e+00
8.284867e-01	3.039491e+00	0.000000e+00
8.471775e-01	2.260845e+00	0.000000e+00
4.201763e-01	3.370975e+00	0.000000e+00
8.389473e-01	2.714658e+00	0.000000e+00
8.239841e-01	2.468967e+00	0.000000e+00
8.471775e-01	2.260845e+00	0.000000e+00
1.000000e+00	2.877726e+00	0.000000e+00
8.465799e-01	2.569576e+00	0.000000e+00
8.847853e-01	2.767215e+00	0.000000e+00
8.389473e-01	2.714658e+00	0.000000e+00
9.672899e-01	3.370406e+00	0.000000e+00
6.592964e-01	2.892613e+00	0.000000e+00
1.000000e+00	2.532663e+00	0.000000e+00
8.286628e-01	2.760294e+00	0.000000e+00
1.000000e+00	2.532663e+00	0.000000e+00
8.249063e-01	2.269240e+00	0.000000e+00
8.847853e-01	2.767215e+00	0.000000e+00
6.126391e-01	3.057131e+00	0.000000e+00
1.000000e+00	2.728469e+00	0.000000e+00
1.000000e+00	2.536233e+00	0.000000e+00
8.459006e-01	2.623674e+00	0.000000e+00
8.249063e-01	2.269240e+00	0.000000e+00
1.000000e+00	2.536233e+00	0.000000e+00
6.369213e-01	3.225963e+00	0.000000e+00
7.244699e-01	3.568383e+00	0.000000e+00
6.369213e-01	3.225963e+00	0.000000e+00
1.000000e+00	2.728469e+00	0.000000e+00
1.000000e+00	2.978199e+00	0.000000e+00
6.544309e-01	2.604232e+00	0.000000e+00
7.347686e-01	3.618115e+00	0.000000e+00
4.842380e-01	3.486135e+00	0.000000e+00
4.979278e-01	4.171611e+00	0.000000e+00
1.000000e+00	2.978199e+00	0.000000e+00
6.843010e-01	2.873557e+00	0.000000e+00
7.244699e-01	3.568383e+00	0.000000e+00
7.569168e-01	3.594714e+00	0.000000e+00
6.843010e-01	2.873557e+00	0.000000e+00
6.544309e-01	2.604232e+00	0.000000e+00
4.593873e-01	3.344509e+00	0.000000e+00
6.765132e-01	3.090261e+00	0.000000e+00
4.531746e-01	3.270213e+00	0.000000e+00
6.565153e-01	2.607738e+00	0.000000e+00
6.565153e-01	2.607738e+00	0.000000e+00
8.474659e-01	2.250168e+00	0.000000e+00
6.559017e-01	3.114364e+00	0.000000e+00
6.735082e-01	3.166744e+00	0.000000e+00
8.387224e-01	2.592621e+00	0.000000e+00
6.434764e-01	3.051672e+00	0.000000e+00
6.219217e-01	3.119457e+00	0.000000e+00
4.454727e-01	3.504063e+00	0.000000e+00
8.098464e-01	3.248221e+00	0.000000e+00
4.946002e-01	3.535074e+00	0.000000e+00
6.219217e-01	3.119457e+00	0.000000e+00
2.315670e-01	4.101288e+00	0.000000e+00
7.591215e-01	3.802685e+00	0.000000e+00
