# This file contains the data of all generations
# gen = 1
1.000000e+00	3.158925e+00	0.000000e+00
1.000000e+00	3.132666e+00	0.000000e+00
4.383388e-01	3.637586e+00	0.000000e+00
8.004790e-01	3.394732e+00	0.000000e+00
7.890006e-01	2.819548e+00	0.000000e+00
9.160105e-01	3.772514e+00	0.000000e+00
5.076779e-01	3.992292e+00	0.000000e+00
1.000000e+00	3.172989e+00	0.000000e+00
8.469066e-01	2.707121e+00	0.000000e+00
1.000000e+00	3.132666e+00	0.000000e+00
7.890006e-01	2.819548e+00	0.000000e+00
8.722486e-01	1.850610e+00	0.000000e+00
1.000000e+00	2.994072e+00	0.000000e+00
6.778680e-01	3.750058e+00	0.000000e+00
8.617921e-01	2.797776e+00	0.000000e+00
8.722486e-01	1.850610e+00	0.000000e+00
1.000000e+00	2.876381e+00	0.000000e+00
1.000000e+00	2.876381e+00	0.000000e+00
7.025024e-01	2.654217e+00	0.000000e+00
8.617921e-01	2.797776e+00	0.000000e+00
8.182699e-01	2.188493e+00	0.000000e+00
9.160105e-01	3.772514e+00	0.000000e+00
6.364965e-01	3.004576e+00	0.000000e+00
3.848082e-01	3.869567e+00	0.000000e+00
1.000000e+00	3.431403e+00	0.000000e+00
1.000000e+00	3.431403e+00	0.000000e+00
4.411544e-01	3.428009e+00	0.000000e+00
3.848082e-01	3.869567e+00	0.000000e+00
8.265907e-01	2.338427e+00	0.000000e+00
8.877201e-01	2.800618e+00	0.000000e+00
8.573336e-01	2.768572e+00	0.000000e+00
4.411544e-01	3.428009e+00	0.000000e+00
8.934042e-01	2.653584e+00	0.000000e+00
8.573336e-01	2.768572e+00	0.000000e+00
8.647050e-01	3.183901e+00	0.000000e+00
8.182699e-01	2.188493e+00	0.000000e+00
9.909607e-01	3.553626e+00	0.000000e+00
1.000000e+00	3.464628e+00	0.000000e+00
5.198349e-01	3.478536e+00	0.000000e+00
9.553676e-01	3.843084e+00	0.000000e+00
8.647050e-01	3.183901e+00	0.000000e+00
6.277168e-01	3.370033e+00	0.000000e+00
1.000000e+00	2.966594e+00	0.000000e+00
8.877201e-01	2.800618e+00	0.000000e+00
5.291248e-01	3.281938e+00	0.000000e+00
7.071764e-01	3.506303e+00	0.000000e+00
8.934042e-01	2.653584e+00	0.000000e+00
9.004180e-01	2.172262e+00	0.000000e+00
1.000000e+00	2.693163e+00	0.000000e+00
1.000000e+00	3.369065e+00	0.000000e+00
1.000000e+00	3.062263e+00	0.000000e+00
7.559513e-01	3.329453e+00	0.000000e+00
8.009294e-01	3.860714e+00	0.000000e+00
7.852133e-01	2.836737e+00	0.000000e+00
1.000000e+00	3.407185e+00	0.000000e+00
6.742787e-01	2.197212e+00	0.000000e+00
1.000000e+00	3.062263e+00	0.000000e+00
8.432893e-01	2.824363e+00	0.000000e+00
5.909555e-01	2.747780e+00	0.000000e+00
6.700085e-01	2.707580e+00	0.000000e+00
6.700085e-01	2.707580e+00	0.000000e+00
7.852133e-01	2.836737e+00	0.000000e+00
5.909555e-01	2.747780e+00	0.000000e+00
6.672115e-01	2.999144e+00	0.000000e+00
8.020605e-01	3.067860e+00	0.000000e+00
1.000000e+00	3.146364e+00	0.000000e+00
6.742787e-01	2.197212e+00	0.000000e+00
8.020605e-01	3.067860e+00	0.000000e+00
9.437848e-01	3.896714e+00	0.000000e+00
5.050127e-01	3.467495e+00	0.000000e+00
5.050127e-01	3.467495e+00	0.000000e+00
1.309382e-01	4.153923e+00	0.000000e+00
4.350962e-01	3.515180e+00	0.000000e+00
4.478513e-01	3.480909e+00	0.000000e+00
5.194799e-01	3.249988e+00	0.000000e+00
4.747062e-01	3.696632e+00	0.000000e+00
5.112775e-01	3.800163e+00	0.000000e+00
4.747062e-01	3.696632e+00	0.000000e+00
4.439022e-01	3.300440e+00	0.000000e+00
4.101549e-01	3.953372e+00	0.000000e+00
4.206427e-01	3.465817e+00	0.000000e+00
3.737532e-01	4.311186e+00	0.000000e+00
3.816558e-01	3.653103e+00	0.000000e+00
3.816558e-01	3.653103e+00	0.000000e+00
8.875386e-02	4.267772e+00	0.000000e+00
3.737532e-01	4.311186e+00	0.000000e+00
