0.851308	-0.769249
0.847571	-0.761058
0.846141	-0.751968
0.843072	-0.735344
0.841829	-0.724821
0.840971	-0.718275
0.839760	-0.708655
0.838758	-0.695774
0.837840	-0.686806
0.836987	-0.676835
0.836987	-0.676835
0.835157	-0.654828
0.834557	-0.644451
0.833587	-0.634186
0.832735	-0.620706
0.832265	-0.611832
0.830702	-0.590103
0.829833	-0.575286
0.829315	-0.564394
0.828503	-0.548565
0.827688	-0.535662
0.827102	-0.527768
0.826513	-0.513336
0.825325	-0.490711
0.824481	-0.476158
0.652556	-0.454673
0.652556	-0.454673
0.652556	-0.454673
0.652556	-0.454673
0.652556	-0.454673
0.648100	-0.447635
0.645853	-0.435178
0.643625	-0.419872
0.640757	-0.406999
0.639020	-0.392648
0.637284	-0.376155
0.636020	-0.362871
0.634267	-0.339081
0.632489	-0.328220
0.631325	-0.306108
0.630108	-0.299129
0.628088	-0.266461
0.627351	-0.249638
0.625539	-0.226652
0.623893	-0.206637
0.622511	-0.186553
0.621600	-0.167669
0.620325	-0.153281
0.453478	-0.123389
0.453478	-0.123389
0.453478	-0.123389
0.453478	-0.123389
0.453478	-0.123389
0.453478	-0.123389
0.453478	-0.123389
0.453478	-0.123389
0.446679	-0.111123
0.442966	-0.094630
0.438329	-0.070588
0.434292	-0.040425
0.431664	-0.017714
0.428578	0.010752
0.425436	0.043845
0.423180	0.068958
0.419784	0.109356
0.417509	0.137123
0.414285	0.178717
0.410730	0.224442
0.257487	0.242281
0.257487	0.242281
0.257487	0.242281
0.257487	0.242281
0.257487	0.242281
0.257487	0.242281
0.257487	0.242281
0.257487	0.242281
0.254370	0.243963
0.244801	0.263791
0.237639	0.293737
0.229482	0.337733
0.222534	0.383899
0.216896	0.437806
0.208496	0.488558
0.200509	0.553418
0.191427	0.615024
0.082207	0.669912
0.082207	0.669912
0.082207	0.669912
0.082207	0.669912
0.082207	0.669912
0.082207	0.669912
0.074220	0.674286
0.060325	0.698372
0.046741	0.738576
0.032809	0.802608
0.016589	0.863371
0.000000	1.000147
