0.417022	3.279136
0.098347	4.590761
0.102334	5.357569
0.114746	5.263211
0.019880	4.408770
0.071974	4.771639
0.629718	3.731119
0.394876	4.140795
0.315245	5.049293
0.401480	4.292479
0.811859	2.839649
0.144546	5.548529
0.300248	4.085351
0.211960	4.689187
0.143423	4.212323
0.187632	4.869769
0.325990	4.394570
0.574219	4.220106
0.492072	3.450004
0.484428	3.497385
0.674564	3.152725
0.295482	3.594229
0.527904	4.834468
0.003113	5.152599
0.432982	4.176605
0.477862	3.506211
0.406922	4.484974
0.013768	4.919368
0.161511	5.302761
0.052995	4.475776
0.245519	4.246452
0.072012	3.764525
0.993460	3.388237
0.812507	2.708643
0.512061	4.282973
0.235815	4.635775
0.282139	4.443443
0.320986	4.104828
0.080061	4.805890
0.235078	4.601649
0.821849	2.979045
0.188468	4.441824
0.118193	4.395553
0.982590	4.100483
0.700533	3.706223
0.037604	5.328298
0.346695	4.806568
0.526852	4.233527
0.284624	3.564540
0.278328	4.485031
0.143190	4.450541
0.674499	3.173210
0.520314	4.307522
0.406288	3.934115
0.846055	2.970911
0.231463	4.862934
0.090410	5.026078
0.249462	4.367011
0.989707	3.233477
0.653840	4.119426
0.977880	3.915504
0.622313	3.363028
0.372499	4.807174
0.807365	2.866267
0.941886	4.545492
0.132381	4.912252
0.151075	4.977556
0.769725	4.091823
0.420370	2.974511
0.377217	3.820984
0.419948	4.271353
0.817382	2.458249
0.185043	4.194055
0.189138	4.505542
0.895138	2.772568
0.753380	4.452720
0.654538	3.738779
0.542616	4.131980
0.702316	3.884629
0.032909	3.859494
0.925704	3.335099
0.857739	2.406788
0.412279	3.465899
0.595867	3.245234
0.752257	4.179171
0.970742	2.987093
0.462084	3.168148
0.149160	5.042989
0.840908	2.770393
0.790096	3.529301
0.736647	4.494703
0.929273	3.986349
0.859373	2.040409
0.237856	3.495968
0.890724	2.909208
0.572431	4.370824
0.966411	3.615171
0.226044	4.299097
0.325540	4.122347
0.307142	4.407554
0.417022	3.279136
0.557138	4.386874
0.245374	3.583779
0.574219	4.354523
0.096109	4.246244
0.574219	4.354523
0.629718	3.731119
0.723234	3.423097
0.181429	4.564890
0.488926	3.241309
0.811859	2.839649
0.670478	2.965513
0.491446	3.275791
0.705948	3.334782
0.860334	2.384835
0.412678	3.882837
0.370309	4.158247
0.523366	3.568895
0.492072	3.450004
0.650238	2.746555
0.860334	2.384835
1.000000	3.313870
0.240496	3.401611
0.933649	4.021706
0.670478	2.965513
0.491446	3.221934
0.828601	2.715771
0.650238	2.746555
0.523366	3.568895
0.491446	3.275791
0.412678	3.882837
0.621687	2.975717
0.997122	3.348750
0.812507	2.708643
0.828601	2.715771
0.491446	3.221934
