0.847681	-0.668473
0.842674	-0.638415
0.836030	-0.581774
0.831563	-0.525708
0.828731	-0.477148
0.826556	-0.415398
0.648077	-0.355534
0.648077	-0.355534
0.640206	-0.328467
0.640206	-0.328467
0.629659	-0.214262
0.625972	-0.160852
0.623845	-0.121116
0.449892	-0.043512
0.445542	-0.033382
0.445542	-0.033382
0.449892	-0.043512
0.439878	-0.002880
0.435988	0.015624
0.430759	0.060797
0.428796	0.096550
0.425420	0.118941
0.418660	0.178466
0.416486	0.212643
0.415071	0.246396
0.251811	0.292843
0.251811	0.292843
0.251647	0.301102
0.251647	0.301102
0.244785	0.315931
0.240370	0.339059
0.236843	0.354141
0.231002	0.381825
0.226755	0.400024
0.223211	0.429705
0.219698	0.460994
0.215412	0.492622
0.210029	0.522122
0.209802	0.547248
0.205517	0.575958
0.201066	0.604634
0.196226	0.623635
0.192411	0.641420
0.080292	0.686868
0.082762	0.686109
0.081771	0.686223
0.080292	0.686868
0.081650	0.686684
0.081771	0.686223
0.081218	0.686751
0.081650	0.686684
0.082762	0.686109
0.079520	0.687363
0.071224	0.691709
0.071224	0.691709
0.067884	0.699974
0.065489	0.702838
0.058238	0.720933
0.058238	0.720933
0.055459	0.726391
0.051334	0.736836
0.050066	0.743826
0.045523	0.764144
0.043295	0.768200
0.039598	0.782809
0.037962	0.793587
0.035865	0.802953
0.030496	0.818001
0.030496	0.818001
0.028031	0.832111
0.024983	0.848165
0.022748	0.870879
0.017953	0.882602
0.014160	0.896243
0.014160	0.896243
0.012550	0.916423
0.008242	0.942426
0.007107	0.944480
0.004983	0.969455
0.002168	0.982204
0.000000	1.025818
